monobit_test_ones_count,monobit_test_zeroes_count,monobit_test_p,frequency_within_block_test_p,runs_test_p,longest_run_ones_in_a_block_test_p,binary_matrix_rank_test_p,dft_test_p,approximate_entropy_test_p,serial_test_p,cumulative_sums_test_p,non_overlapping_template_matching_test_p,label
32849,32815,0.8944440959453523,0.3790689387854176,0.6621078711019184,0.6921016398407236,0.7910198056943819,0.7042428896969115,0.31529364752844646,0.31893757956245883,0.5774903402222533,0.999997642879395,AES
32702,32962,0.3102800257948667,0.6234949223941738,0.5875893135477466,0.662427600990322,0.42477451806362304,0.7581000006297973,0.4781680792573089,0.47679055396187026,0.5740572943819346,0.9999999509592965,AES
32900,32700,0.4348796584957835,0.6670789064125621,0.8470856095226973,0.8758479112725013,0.453566240607302,0.590970091643279,0.2929898716538936,0.2909505176155582,0.6657238458765424,0.9999999909403349,RC4
32779,32821,0.8697449596681659,0.27562129431733223,0.845305038650876,0.5672817180397455,0.03514546782038619,0.7743958359908458,0.3112046784485239,0.31091366430328743,0.7352642904666391,0.999999966810171,CAST
32806,32794,0.9626310820312193,0.4094827114334058,0.4629437801233684,0.07048131942936775,0.34211153828070134,0.6672359277964863,0.4989669235599931,0.49762034564460045,0.6154414194163136,0.9999999974368357,Blowfish
32663,32937,0.2847137234236524,0.35270725145642245,0.44610514478947144,0.029730666058185622,0.7381079347879222,0.33335640750144135,0.3716228491956226,0.38405647483405403,0.21712315370282464,0.9999999996962979,RC4
32819,32781,0.8820546620547354,0.41408215036411816,0.88198680101913,0.7874149029938279,0.271833243195596,0.19710835056524165,0.7286437175529356,0.7281267297672565,0.20208158961286848,0.9999999768711528,Blowfish
32581,33019,0.08724688496290078,0.789557942735454,0.5196075287863338,0.34070256898200657,0.962089981372801,0.496032448341659,0.5392250676659899,0.547644932217371,0.15785074884503292,0.9999973290345836,CAST
32756,32844,0.7311604557095335,0.019003544683631923,0.7782700399242293,0.8156592881298727,0.4006627259941357,0.496032448341659,0.479068235233046,0.4783872265226245,0.62966894731317,0.9999990885234739,Blowfish
32867,32733,0.6008475351026585,0.8278632176547654,0.4116551708229062,0.23872400350555575,0.5717435273795396,0.6672359277964863,0.6089023703762868,0.6076815005332985,0.6912642906805637,0.9999988905695162,RC4
32990,32610,0.13790160148213693,0.24544987593987597,0.2204925243185548,0.4597678523781191,0.5993882021085154,0.17335848376627339,0.232323951150284,0.23337231619188883,0.08466045599543803,0.9999994857985133,3DES
32960,32704,0.3177826458620488,0.8101110392779736,0.8913628653213808,0.259548785254663,0.44045331976184093,0.3229613903543086,0.23582077523098863,0.23352576435664407,0.5173724456018101,0.9999999996121152,AES
32672,32928,0.31754669207425995,0.2969016577194107,0.8299653546907314,0.24125689810086287,0.8681862924886302,0.6934954724814183,0.5076907960545317,0.5100445700462164,0.4851757871137379,0.999999952361958,3DES
32627,32973,0.17672649418072808,0.35487368646097284,0.34837179305436905,0.5630608716548003,0.031970422931837474,0.09932783620856284,0.7502502181305942,0.7496751842493538,0.14749069346541277,1.0000000011258738,3DES
32983,32681,0.23858253247074,0.3133980394878781,0.22132678081486523,0.5316946712720313,0.020567567865685872,0.37834118228704994,0.3170455639710216,0.3171790082553156,0.4702300519728613,0.9999999828519782,AES
33024,32576,0.08026576253072067,0.7760241721857226,0.8664833755369669,0.13205322012371398,0.20145380169173482,0.1323739185115669,0.03396725465391921,0.03277341583447934,0.057567931643353276,0.9999999946207102,CAST
32893,32707,0.4677112728284788,0.48631775128339483,0.5939961026771483,0.8375384747626299,0.5676926573669853,0.7471053996969192,0.8011107986942477,0.7983049068977266,0.1124663210284167,0.9999999668790669,CAST
33003,32597,0.11292914950502028,0.5814540128640028,0.3397302165177827,0.1599157217881087,0.5898473382007025,0.942874529880778,0.2557497326704758,0.26285856262567114,0.11864428325517018,0.999994854940922,Blowfish
32647,32953,0.23219281934464114,0.9113699802711679,0.13848742916152795,0.830982868587782,0.2632541830624687,0.8578249549495838,0.0678242964373532,0.06689503896461775,0.4547032432167126,1.0000000084622276,RC4
32951,32649,0.2383536197820768,0.35658001416225765,0.05806976232846072,0.5559968437122899,0.5963824056133297,0.6159474737713811,0.1257137845949034,0.12612181439060338,0.20700042917805273,0.9999999954485248,CAST
32768,32896,0.6174184302690557,0.8900367012166363,0.7720033438108294,0.6514201588312631,0.6285244870475353,0.0364942637147835,0.8892010883024293,0.8894524522609647,0.40910272167621553,1.0000000002144298,AES
32869,32795,0.7727492595556902,0.024983014995880806,0.8695515282935744,0.8712074855945939,0.3595701025804828,0.6313192672194878,0.5089900752466466,0.5071606244183732,0.7539372468099625,0.9999999264898634,AES
32831,32769,0.808726441941676,0.0035702764294727684,0.004162693490311163,0.28355867236895527,0.6025645264853575,0.8297889079160358,0.009383304074633343,0.009461810933545705,0.4114420395261591,0.9999999834595106,3DES
32740,32860,0.639411852803375,0.13431655704750295,0.5575324264029418,0.5648222324481916,0.5002157370716408,0.6413777524167892,0.3371697813037908,0.3358765838547338,0.4851757871137379,1.0000000222280836,3DES
32910,32690,0.3903649625488059,0.4610821543772221,0.9276319354017833,0.4106655896236988,0.2662213843175597,0.0023233932256987735,0.7264891231665431,0.7295131303001808,0.687605276439452,0.9999997244835951,RC4
32853,32747,0.6789762960631944,0.4299767953076297,0.7602074576164188,0.8580919955891121,0.7910198056943819,0.33335640750144135,0.591356913291482,0.5907854744053883,0.8484427810962183,0.9999999831034931,RC4
32844,32756,0.7311604557095335,0.06779585398156926,0.16204743653011788,0.35872435171961514,0.1991548495363394,0.09219137946015299,0.3840710498182252,0.38483321610123156,0.2799535347361308,0.9999999687854207,Blowfish
32812,32788,0.9253440884568432,0.9754045281373505,0.9875669913016826,0.8200023687482401,0.025484663924437063,0.5424659724029122,0.38035235862744815,0.37992310591638834,0.7608248382715346,0.9999999917919479,CAST
32803,32797,0.9813104144169349,0.4037580835172703,0.6172453572022674,0.24729277519385692,0.271833243195596,0.7743958359908458,0.927364550349585,0.9272012651000029,0.8451238517001762,0.999999996768587,Blowfish
33085,32515,0.026049293362747545,0.503148428914624,0.0022345414272189673,0.05292661429967347,0.40481141891279965,0.2824367206057146,0.029778100061660248,0.03016500240609336,0.04613338525968658,0.9999999568118966,CAST
32795,32805,0.9688557545115934,0.26591391002393494,0.8820593561616319,0.892074225416291,0.9821506130805011,0.22315693881192802,0.9494443333724472,0.9495866710353001,0.9038349463039062,0.9999999982926023,RC4
32785,32815,0.9067567820943006,0.5152101190338795,0.6338010884367824,0.6887626648379114,0.17138551177469782,0.496032448341659,0.5857033674217526,0.5869202984891311,0.9616624290312139,0.9999999938167322,CAST
32814,32786,0.9129473885191998,0.602333977471537,0.39906526428419337,0.36261123741992984,0.6327117127193927,0.1323739185115669,0.9484647458868206,0.9489870131428595,0.6912642906805637,0.9999999928501729,Blowfish
32945,32655,0.25752523666706467,0.7458146467636358,0.04446555666021068,0.7861017221251095,0.022751644514959833,0.38985010219581306,0.02981793051441137,0.02922493539160391,0.45769228290952224,0.9999999975263858,CAST
